,molecule_chembl_id,canonical_smiles,mo_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,standard_value,Max Phase,approve_class
5282,CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,active,474.544,3.7842,2,9,7.142667504,72,0,non-approve
5283,CHEMBL456758,COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,active,474.544,3.7842,2,9,7.408935393,39,0,non-approve
5284,CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,active,489.559,2.2833,3,10,8.096910013,8,0,non-approve
5285,CHEMBL498134,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,active,459.533,2.9208,2,9,8.096910013,8,0,non-approve
5286,CHEMBL524457,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,active,444.518,4.1593,2,8,7.744727495,18,0,non-approve
5287,CHEMBL498133,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,active,446.49,3.0056,2,9,8.15490196,7,0,non-approve
5288,CHEMBL497459,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,active,404.453,3.235,2,8,8.698970004,2,0,non-approve
5289,CHEMBL489083,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,intermediate,441.516,3.62807,2,7,5.113509275,7700,0,non-approve
5290,CHEMBL461139,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,inactive,413.481,3.3158,2,5,5,10000,0,non-approve
5291,CHEMBL461140,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,intermediate,401.47,3.424,2,5,5.022276395,9500,0,non-approve
5292,CHEMBL516640,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1,inactive,439.5,5.24808,0,8,5,10000,0,non-approve
5293,CHEMBL109480,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,active,585.698,2.5376,4,9,7.508638306,31,3,non-approve
5294,CHEMBL252246,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)C1,active,343.427,1.2662,3,4,6.444905551,359,0,non-approve
5295,CHEMBL445717,O=C(CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1)NCCCCCNC(=O)OCc1ccccc1,active,593.725,2.7052,5,7,6.863279433,137,0,non-approve
5296,CHEMBL495797,NCCCCCNC(=O)CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1,active,459.591,0.7375,5,6,6.790484985,162,0,non-approve
5297,CHEMBL495596,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,443.548,0.4474,3,6,7.552841969,28,0,non-approve
5298,CHEMBL496018,CN1CC(CC(=O)N2CCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,457.575,0.7896,2,6,6.71219827,194,0,non-approve
5299,CHEMBL496211,CN1CC(CC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,471.602,1.1797,2,6,6.991399828,102,0,non-approve
5300,CHEMBL496212,O=C(NO)[C@H]1CCCC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,331.416,1.647,2,4,6.327902142,470,0,non-approve
5301,CHEMBL521719,O=C(NO)[C@H]1CC2(CC[C@@H]1C(=O)N1CCN(c3ccccc3)CC1)CC2,active,357.454,2.0371,2,4,7,100,0,non-approve
5302,CHEMBL523076,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,442.56,1.8856,2,5,7.004364805,99,0,non-approve
5303,CHEMBL497026,O=C(NO)[C@H]1CC(CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,456.587,2.2757,2,5,7.22184875,60,0,non-approve
5304,CHEMBL497222,CN1CCN(C(=O)CC2CC[C@H](C(=O)N3CCN(c4ccccc4)CC3)[C@@H](C(=O)NO)C2)CC1,active,471.602,1.0372,2,6,7,100,0,non-approve
5305,CHEMBL496825,O=C(NO)[C@H]1CC(CC(=O)N2CCOCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,458.559,1.122,2,6,6.681936665,208,0,non-approve
5306,CHEMBL497032,O=C(NO)[C@H]1CC(CC(=O)N2CC[C@@H](O)C2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,458.559,0.8564,3,6,6.645891561,226,0,non-approve
5307,CHEMBL496628,O=C(NO)[C@H]1C[C@@H](CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,456.587,2.2757,2,5,7.744727495,18,0,non-approve
5308,CHEMBL496629,O=C(NO)[C@H]1C[C@H](CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,456.587,2.2757,2,5,6.769551079,170,0,non-approve
5309,CHEMBL496829,CC(C)c1cccc(C2CCN(C(=O)[C@H]3CC[C@H](CC(=O)N4CCCCC4)C[C@@H]3C(=O)NO)CC2)c1,active,497.68,4.4565,2,4,7.173925197,67,0,non-approve
5310,CHEMBL512054,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,active,336.296,-1.0763,5,8,8,10,0,non-approve
5311,CHEMBL556684,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,active,300.266,1.89582,3,6,8,10,0,non-approve
5312,CHEMBL463054,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,active,284.267,2.19022,2,5,8.13667714,7.3,0,non-approve
5313,CHEMBL554993,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1cc(O)c(C)cc1C2=O,active,618.547,1.09432,7,13,8.37675071,4.2,0,non-approve
5314,CHEMBL558708,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCCC2)C1,inactive,439.563,5.0588,1,6,5,10000,0,non-approve
5315,CHEMBL574588,Cc1ccc(-c2ccc3occ(-c4ccc([S@+](C)[O-])cc4)c3c2)o1,inactive,336.412,5.40562,0,3,5,10000,0,non-approve
5316,CHEMBL574613,CC[S@+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,inactive,350.439,5.79572,0,3,5,10000,0,non-approve
5317,CHEMBL565714,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1,active,539.644,3.0131,3,10,7.744727495,18,0,non-approve
5318,CHEMBL565467,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,active,524.629,4.3778,3,9,7.744727495,18,0,non-approve
5319,CHEMBL567197,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,active,538.656,4.7679,3,9,7.698970004,20,0,non-approve
5320,CHEMBL567873,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,active,526.601,3.0963,3,10,7.677780705,21,0,non-approve
5321,CHEMBL583403,CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,active,544.591,3.2354,3,10,7.657577319,22,0,non-approve
5322,CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,active,530.564,3.85532,3,10,7.657577319,22,1,non-approve
5323,CHEMBL583218,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,active,524.629,4.1075,3,9,7.638272164,23,0,non-approve
5324,CHEMBL566350,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,active,538.656,4.5938,2,9,7.552841969,28,0,non-approve
5325,CHEMBL584714,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCNC1,active,524.629,4.1075,3,9,7.537602002,29,0,non-approve
5326,CHEMBL566559,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,active,524.629,4.25,3,9,7.522878745,30,0,non-approve
5327,CHEMBL578044,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,active,538.656,4.4976,3,9,7.431798276,37,0,non-approve
5328,CHEMBL566337,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,active,521.585,4.0046,2,10,7.356547324,44,0,non-approve
5329,CHEMBL578255,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,active,540.628,3.4401,2,10,7.113509275,77,0,non-approve
5330,CHEMBL571040,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,active,513.957,4.3066,2,7,7.37675071,42,0,non-approve
5331,CHEMBL569880,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,active,531.947,4.4457,2,7,7.744727495,18,0,non-approve
5332,CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,inactive,438.491,2.4301,2,6,5,10000,2,non-approve
5333,CHEMBL576061,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,active,428.533,1.1147,3,5,8.251811973,5.6,0,non-approve
5334,CHEMBL567939,CC(C)C(=O)N(C)C1CN[C@H](C(=O)N2CC[C@H](c3ccccc3)C2)[C@@H](C(=O)NO)C1,active,416.522,0.969,3,5,7.283996656,52,0,non-approve
5335,CHEMBL584960,CN(C(=O)c1ccccc1)C1CN[C@H](C(=O)N2CC[C@H](c3ccccc3)C2)[C@@H](C(=O)NO)C1,active,450.539,1.6268,3,5,7.537602002,29,0,non-approve
5336,CHEMBL569166,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,active,440.544,1.4145,3,5,8.366531544,4.3,0,non-approve
5337,CHEMBL569388,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,active,442.516,1.3868,3,6,8.251811973,5.6,0,non-approve
5338,CHEMBL569853,CC(C)C(=O)N(C)C1CN[C@H](C(=O)N2CC=C(c3ccccc3)CC2)[C@@H](C(=O)NO)C1,active,428.533,1.2688,3,5,7.809668302,15.5,0,non-approve
5339,CHEMBL570760,CN(C(=O)c1ccccc1)C1CN[C@H](C(=O)N2CC=C(c3ccccc3)CC2)[C@@H](C(=O)NO)C1,active,462.55,1.9266,3,5,8,10,0,non-approve
5340,CHEMBL572301,CC(C)OC(=O)N(C)C1CN[C@H](C(=O)N2CC=C(c3ccccc3)CC2)[C@@H](C(=O)NO)C1,active,444.532,1.6312,3,6,8.070581074,8.5,0,non-approve
5341,CHEMBL584120,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)CC1,active,444.532,1.4771,3,6,7.37675071,42,0,non-approve
5342,CHEMBL566233,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,445.52,0.4197,3,7,8.420216403,3.8,0,non-approve
5343,CHEMBL568346,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1,active,428.489,0.9967,3,6,7.958607315,11,0,non-approve
5344,CHEMBL1204013,Cl.O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,active,430.505,1.087,3,6,7.552841969,28,0,non-approve
5345,CHEMBL586042,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1Cc2ccccc2C1,active,402.451,0.6133,3,6,7.15490196,70,0,non-approve
5346,CHEMBL585299,CN1C[C@@H](OC(=O)N2CCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,459.547,0.7619,2,7,7.93930216,11.5,0,non-approve
5347,CHEMBL585886,COC(=O)N1C[C@@H](OC(=O)N2CCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,503.556,0.8985,2,8,8.091514981,8.1,0,non-approve
5348,CHEMBL567940,CN(C)C(=O)O[C@H]1C[C@H](C(=O)NO)[C@@H](C(=O)N2CCN(c3ccccc3)CC2)N(C)C1,active,433.509,0.2277,2,7,7.508638306,31,0,non-approve
5349,CHEMBL584334,CN1C[C@@H](OC(=O)N2CCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,445.52,0.3718,2,7,7.351639989,44.5,0,non-approve
5350,CHEMBL572091,CN1C[C@@H](OC(=O)N2CC=CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,457.531,0.5379,2,7,8.420216403,3.8,0,non-approve
5351,CHEMBL569389,CN1C[C@@H](OC(=O)N2CCC(F)(F)C2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,495.527,1.0071,2,7,7.296708622,50.5,0,non-approve
5352,CHEMBL584116,CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,473.574,1.152,2,7,8.13667714,7.3,0,non-approve
5353,CHEMBL572302,CN1C[C@@H](OC(=O)N2CCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,487.601,1.5421,2,7,8.356547324,4.4,0,non-approve
5354,CHEMBL572045,CN1C[C@@H](OC(=O)N2CCCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,active,501.628,1.9322,2,7,7.560667306,27.5,0,non-approve
5355,CHEMBL568356,NCCCCNC(=O)CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1,active,445.564,0.3474,5,6,6.790484985,162,0,non-approve
5356,CHEMBL585304,O=C(NO)[C@H]1C[C@@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,active,442.516,1.3868,3,6,7.522878745,30,0,non-approve
5357,CHEMBL595615,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,active,540.693,5.675,1,9,7,100,0,non-approve
5358,CHEMBL595406,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,active,554.72,5.98342,1,9,6.30980392,490,0,non-approve
5359,CHEMBL595142,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,intermediate,556.692,5.3806,2,10,5.443697499,3600,0,non-approve
5360,CHEMBL593221,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OCCCN3CCN(C)CC3)c(OC)cc12,inactive,570.719,5.6836,1,10,5,10000,0,non-approve
5361,CHEMBL593245,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3OC(F)(F)F)ncnc2cc1OCCCN1CCN(C)CC1,inactive,624.689,6.5736,1,10,5,10000,0,non-approve
5362,CHEMBL594228,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,intermediate,558.683,5.8141,1,9,5.619788758,2400,0,non-approve
5363,CHEMBL596087,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,554.72,5.98342,1,9,7.494850022,32,0,non-approve
5364,CHEMBL606466,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,556.692,5.3806,2,10,6.107905397,780,0,non-approve
5365,CHEMBL593860,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,570.719,5.6836,1,10,8.301029996,5,0,non-approve
5366,CHEMBL593987,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,558.683,5.8141,1,9,6.522878745,300,0,non-approve
5367,CHEMBL593274,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,575.138,6.3284,1,9,7.420216403,38,0,non-approve
5368,CHEMBL593306,COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,active,570.719,5.6836,1,10,6.886056648,130,0,non-approve
5369,CHEMBL604992,COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,intermediate,558.683,5.8141,1,9,5.158015195,6950,0,non-approve
5370,CHEMBL593275,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,intermediate,575.138,6.3284,1,9,5.638272164,2300,0,non-approve
5371,CHEMBL596292,COc1cc2c(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,inactive,575.138,6.3284,1,9,5,10000,0,non-approve
5372,CHEMBL593908,COc1cc2c(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,inactive,608.69,6.6938,1,9,5,10000,0,non-approve
5373,CHEMBL593909,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,inactive,593.128,6.4675,1,9,5,10000,0,non-approve
5374,CHEMBL593292,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,intermediate,540.693,5.675,1,9,5.657577319,2200,0,non-approve
5375,CHEMBL595374,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1,intermediate,554.72,5.98342,1,9,5.229147988,5900,0,non-approve
5376,CHEMBL593294,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,intermediate,556.692,5.3806,2,10,5.638272164,2300,0,non-approve
5377,CHEMBL593910,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OCCCN3CCN(C)CC3)cc12,inactive,570.719,5.6836,1,10,5,10000,0,non-approve
5378,CHEMBL594661,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,inactive,558.683,5.8141,1,9,5,10000,0,non-approve
5379,CHEMBL604485,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,inactive,556.692,5.3806,2,10,5,10000,0,non-approve
5380,CHEMBL593911,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,active,570.719,5.6836,1,10,7.327902142,47,0,non-approve
5381,CHEMBL593760,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,inactive,558.683,5.8141,1,9,5,10000,0,non-approve
5382,CHEMBL604893,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1,active,575.138,6.3284,1,9,6.744727495,180,0,non-approve
5383,CHEMBL593971,COc1cc2ncnc(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,inactive,575.138,6.3284,1,9,5,10000,0,non-approve
5384,CHEMBL593905,COc1cc2ncnc(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,inactive,608.69,6.6938,1,9,5,10000,0,non-approve
5385,CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,inactive,425.521,4.3972,3,7,5,10000,0,non-approve
5386,CHEMBL597492,COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC,inactive,504.28,3.3655,2,5,4.818728228,15180,0,non-approve
5387,CHEMBL605957,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,inactive,457.28,3.5234,2,5,4.875626214,13316,0,non-approve
5388,CHEMBL606168,COc1cc(C2=C(c3c[nH]c4ccc(F)cc34)C(=O)NC2=O)cc(OC)c1OC,intermediate,396.374,2.9,2,5,5.071604148,8480,0,non-approve
5389,CHEMBL601040,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,intermediate,351.277,4.53132,1,2,5.725842151,1880,0,non-approve
5390,CHEMBL589588,COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,active,367.276,4.2315,1,3,6.387216143,410,0,non-approve
5391,CHEMBL589589,CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,intermediate,379.331,5.3463,1,2,5.634512015,2320,0,non-approve
5392,CHEMBL589825,O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,inactive,355.24,4.362,1,2,4.81276138,15390,0,non-approve
5393,CHEMBL592710,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,inactive,371.695,4.8763,1,2,4.890421453,12870,0,non-approve
5394,CHEMBL604672,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,intermediate,416.146,4.9854,1,2,5.002176919,9950,0,non-approve
5395,CHEMBL592711,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,intermediate,355.24,4.362,1,2,5.410050399,3890,0,non-approve
5396,CHEMBL589830,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,intermediate,371.695,4.8763,1,2,5.477555766,3330,0,non-approve
5397,CHEMBL589831,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,intermediate,416.146,4.9854,1,2,5.588380294,2580,0,non-approve
5398,CHEMBL589832,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,inactive,382.247,4.1311,1,4,4.565590792,27190,0,non-approve
5399,CHEMBL602645,CCCN(CCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,inactive,345.314,4.2328,0,2,4.401866354,39640,0,non-approve
5400,CHEMBL589119,CCCCN(CCCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,inactive,373.368,5.013,0,2,4.351542406,44510,0,non-approve
5401,CHEMBL589120,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,inactive,351.277,4.2472,0,2,4.643018599,22750,0,non-approve
5402,CHEMBL590083,CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,inactive,317.26,3.5005,1,2,4.522011024,30060,0,non-approve
5403,CHEMBL589259,CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1,inactive,317.26,3.4989,1,2,4.336299075,46100,0,non-approve
5404,CHEMBL590081,CCCCCCCCCCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,inactive,429.476,6.6213,1,2,4.301029996,50000,0,non-approve
5405,CHEMBL589503,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,inactive,329.271,3.643,1,2,4.315603522,48350,0,non-approve
5406,CHEMBL589846,O=C(NCCCN1CCOCC1)c1ccc(N(CCCl)CCCl)cc1,inactive,388.339,2.4227,1,4,4.301029996,50000,0,non-approve
5407,CHEMBL589847,O=C(NCc1ccccc1)c1ccc(N(CCCl)CCCl)cc1,inactive,351.277,3.9006,1,2,4.587203571,25870,0,non-approve
5408,CHEMBL602728,O=C(Nc1cccc2ccccc12)c1ccc(N(CCCl)CCCl)cc1,active,387.31,5.3761,1,2,6.455931956,350,0,non-approve
5409,CHEMBL597551,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,active,406.801,3.4488,3,7,7.974694135,10.6,0,non-approve
5410,CHEMBL597752,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,active,420.828,3.8389,3,7,7.906578315,12.4,0,non-approve
5411,CHEMBL596736,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,active,434.855,4.229,3,7,7.823908741,15,0,non-approve
5412,CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,active,406.442,3.4178,3,7,7.415668776,38.4,0,non-approve
5413,CHEMBL598163,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,active,448.882,4.6191,3,7,7.698970004,20,0,non-approve
5414,CHEMBL598164,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,active,420.469,3.8079,3,7,7.417936637,38.2,0,non-approve
5415,CHEMBL598377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,active,462.909,5.0092,3,7,7.721246399,19,0,non-approve
5416,CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,active,434.496,4.198,3,7,7.804100348,15.7,1,non-approve
5417,CHEMBL598798,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,active,452.486,4.3371,3,7,7.116338565,76.5,0,non-approve
5418,CHEMBL598799,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,active,569.033,6.5882,3,8,7.995678626,10.1,0,non-approve
